0, 0.9814814814814815
1, 0.9629629629629629
2, 0.9814814814814815
3, 0.9629629629629629
4, 0.9814814814814815
5, 0.9629629629629629
6, 0.9814814814814815
7, 0.9814814814814815
8, 0.9629629629629629
9, 0.9814814814814815
10, 0.9629629629629629
11, 0.9814814814814815
12, 0.9444444444444444
13, 0.9629629629629629
14, 0.9629629629629629
15, 1.0
16, 1.0
17, 0.9629629629629629
18, 0.9814814814814815
19, 0.9629629629629629
20, 0.9444444444444444
21, 0.9629629629629629
22, 0.9814814814814815
23, 1.0
24, 0.9814814814814815
25, 0.9814814814814815
26, 0.9629629629629629
27, 1.0
28, 0.9074074074074074
29, 0.9814814814814815
30, 0.9814814814814815
31, 0.9629629629629629
32, 0.9629629629629629
33, 0.9259259259259259
34, 0.9629629629629629
35, 0.9629629629629629
36, 0.9629629629629629
37, 1.0
38, 0.9629629629629629
39, 0.9814814814814815
40, 0.9629629629629629
41, 0.9814814814814815
42, 0.9814814814814815
43, 0.9629629629629629
44, 0.9444444444444444
45, 0.9814814814814815
46, 1.0
47, 0.9629629629629629
48, 0.9814814814814815
49, 0.9814814814814815
50, 0.9444444444444444
51, 0.8888888888888888
52, 0.8888888888888888
53, 0.9814814814814815
54, 1.0
55, 1.0
56, 0.9629629629629629
57, 0.9259259259259259
58, 0.9814814814814815
59, 0.9259259259259259
60, 1.0
61, 1.0
62, 0.9444444444444444
63, 0.9629629629629629
64, 1.0
65, 0.9444444444444444
66, 1.0
67, 1.0
68, 0.9814814814814815
69, 0.9814814814814815
70, 0.9629629629629629
71, 0.9814814814814815
72, 0.9629629629629629
73, 0.9814814814814815
74, 0.9814814814814815
75, 0.9259259259259259
76, 0.9814814814814815
77, 0.9444444444444444
78, 0.9629629629629629
79, 0.9629629629629629
80, 0.9629629629629629
81, 0.9629629629629629
82, 0.9074074074074074
83, 0.9629629629629629
84, 0.9814814814814815
85, 0.9814814814814815
86, 0.9814814814814815
87, 1.0
88, 0.9814814814814815
89, 0.9074074074074074
90, 0.9814814814814815
91, 0.9629629629629629
92, 0.9814814814814815
93, 0.9814814814814815
94, 0.9814814814814815
95, 0.9814814814814815
96, 0.9444444444444444
97, 0.9444444444444444
98, 0.9814814814814815
99, 0.9629629629629629
