1, 0.6098726114649682
3, 0.5229299363057325
5, 0.47707006369426747
7, 0.47133757961783435
9, 0.45923566878980887
11, 0.4525477707006369
13, 0.45700636942675155
15, 0.45350318471337575
17, 0.4576433121019108
19, 0.44777070063694263
21, 0.44490445859872607
23, 0.44235668789808913
25, 0.4468152866242038
27, 0.44235668789808913
29, 0.43949044585987257
31, 0.4420382165605095
33, 0.4417197452229299
35, 0.43885350318471333
37, 0.4369426751592356
39, 0.43375796178343945
41, 0.43535031847133754
43, 0.42802547770700633
45, 0.43025477707006365
47, 0.42866242038216557
49, 0.42643312101910824
51, 0.42484076433121015
53, 0.42643312101910824
55, 0.42133757961783436
57, 0.4184713375796178
59, 0.4242038216560509
61, 0.4242038216560509
63, 0.4207006369426751
65, 0.4187898089171974
67, 0.42101910828025474
69, 0.4187898089171974
71, 0.4200636942675159
73, 0.41942675159235665
75, 0.41910828025477703
77, 0.4187898089171974
79, 0.4165605095541401
81, 0.4165605095541401
83, 0.41082802547770697
85, 0.4114649681528662
87, 0.40891719745222926
89, 0.4060509554140127
91, 0.40668789808917194
93, 0.4073248407643312
95, 0.40668789808917194
97, 0.40509554140127385
99, 0.404140127388535
101, 0.4028662420382165
103, 0.40159235668789806
105, 0.4006369426751592
107, 0.40159235668789806
109, 0.4009554140127388
111, 0.39968152866242035
113, 0.39999999999999997
115, 0.39936305732484073
117, 0.3990445859872611
119, 0.3990445859872611
121, 0.3987261146496815
123, 0.39649681528662417
125, 0.39649681528662417
127, 0.3949044585987261
129, 0.39617834394904455
131, 0.39585987261146494
133, 0.3990445859872611
135, 0.39649681528662417
137, 0.3968152866242038
139, 0.39649681528662417
141, 0.39585987261146494
143, 0.3955414012738853
145, 0.3968152866242038
147, 0.3949044585987261
149, 0.3968152866242038
